,name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,dataset_bytes,dataset_elem_count,hashfn_bits_per_key,hashfn_bytes,items_per_second,label,hashfn,dataset,order
283,UnorderedBuildTime<SimpleHollowTrie>/10000/0,1,0,UnorderedBuildTime<SimpleHollowTrie>/10000/0,iteration,1,0,1,116,6202796.939760447,6198948.948275854,ns,80000.0,10000.0,64.0192,80024.0,13906.695678741042,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
285,UnorderedBuildTime<SimpleHollowTrie>/10000/2,1,2,UnorderedBuildTime<SimpleHollowTrie>/10000/2,iteration,1,0,1,102,6950159.0458493605,6945616.470588264,ns,80000.0,10000.0,64.0192,80024.0,14115.26480067377,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
287,UnorderedBuildTime<SimpleHollowTrie>/10000/3,1,4,UnorderedBuildTime<SimpleHollowTrie>/10000/3,iteration,1,0,1,106,6823638.735233612,6819613.933962281,ns,80000.0,10000.0,64.0192,80024.0,13833.57233342635,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
467,LookupTime<SimpleHollowTrie>/10000/0,5,2,LookupTime<SimpleHollowTrie>/10000/0,iteration,1,0,1,7355238,96.40189593546121,96.35771337407236,ns,80000.0,10000.0,64.0192,80024.0,,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
474,LookupTime<SimpleHollowTrie>/10000/2,5,9,LookupTime<SimpleHollowTrie>/10000/2,iteration,1,0,1,7417678,96.17184562270691,96.10528577781048,ns,80000.0,10000.0,64.0192,80024.0,,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
481,LookupTime<SimpleHollowTrie>/10000/3,5,16,LookupTime<SimpleHollowTrie>/10000/3,iteration,1,0,1,7462556,93.92480509071419,93.87345448406288,ns,80000.0,10000.0,64.0192,80024.0,,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
488,LookupTime<SimpleHollowTrie>/10000/4,5,23,LookupTime<SimpleHollowTrie>/10000/4,iteration,1,0,1,7297664,95.97534482263559,95.92455161017618,ns,80000.0,10000.0,64.0192,80024.0,,SimpleHollowTrie:osm,SimpleHollowTrie,osm,6
468,LookupTime<SimpleHollowTrie>/100000/0,5,3,LookupTime<SimpleHollowTrie>/100000/0,iteration,1,0,1,5458114,128.15324934301458,128.06855115160138,ns,800000.0,100000.0,64.00192,800024.0,,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
475,LookupTime<SimpleHollowTrie>/100000/2,5,10,LookupTime<SimpleHollowTrie>/100000/2,iteration,1,0,1,5723496,122.00594734810787,121.92122541870764,ns,800000.0,100000.0,64.00192,800024.0,,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
482,LookupTime<SimpleHollowTrie>/100000/3,5,17,LookupTime<SimpleHollowTrie>/100000/3,iteration,1,0,1,5730986,122.37124223223911,122.29481680805729,ns,800000.0,100000.0,64.00192,800024.0,,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
489,LookupTime<SimpleHollowTrie>/100000/4,5,24,LookupTime<SimpleHollowTrie>/100000/4,iteration,1,0,1,5452445,128.31539287449547,128.23557468289158,ns,800000.0,100000.0,64.00192,800024.0,,SimpleHollowTrie:osm,SimpleHollowTrie,osm,6
124,PresortedBuildTime<SimpleHollowTrie>/1000000/2,12,7,PresortedBuildTime<SimpleHollowTrie>/1000000/2,iteration,1,0,1,1,829486547.0379591,828236187.9973905,ns,8000000.0,1000000.0,64.000192,8000024.0,1207385.0605561207,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
278,PresortedBuildTime<SimpleHollowTrie>/1000000/0,0,1,PresortedBuildTime<SimpleHollowTrie>/1000000/0,iteration,1,0,1,1,619458107.277751,618953532.0000001,ns,8000000.0,1000000.0,64.000192,8000024.0,1615630.169794394,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
280,PresortedBuildTime<SimpleHollowTrie>/1000000/2,0,3,PresortedBuildTime<SimpleHollowTrie>/1000000/2,iteration,1,0,1,1,810334969.3119526,809842370.0000001,ns,8000000.0,1000000.0,64.000192,8000024.0,1234808.2010083022,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
282,PresortedBuildTime<SimpleHollowTrie>/1000000/3,0,5,PresortedBuildTime<SimpleHollowTrie>/1000000/3,iteration,1,0,1,1,816647564.9923086,816142766.0000023,ns,8000000.0,1000000.0,64.000192,8000024.0,1225275.8238624113,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
284,UnorderedBuildTime<SimpleHollowTrie>/1000000/0,1,1,UnorderedBuildTime<SimpleHollowTrie>/1000000/0,iteration,1,0,1,1,2216007154.4349194,2214160118.999999,ns,8000000.0,1000000.0,64.000192,8000024.0,451638.5203666477,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
286,UnorderedBuildTime<SimpleHollowTrie>/1000000/2,1,3,UnorderedBuildTime<SimpleHollowTrie>/1000000/2,iteration,1,0,1,1,2331066142.767668,2329166620.0000024,ns,8000000.0,1000000.0,64.000192,8000024.0,429338.11235883116,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
288,UnorderedBuildTime<SimpleHollowTrie>/1000000/3,1,5,UnorderedBuildTime<SimpleHollowTrie>/1000000/3,iteration,1,0,1,1,2335120094.9400663,2333187189.0,ns,8000000.0,1000000.0,64.000192,8000024.0,428598.2730895236,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
469,LookupTime<SimpleHollowTrie>/1000000/0,5,4,LookupTime<SimpleHollowTrie>/1000000/0,iteration,1,0,1,2661946,258.8303765005055,258.6509237979304,ns,8000000.0,1000000.0,64.000192,8000024.0,,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
476,LookupTime<SimpleHollowTrie>/1000000/2,5,11,LookupTime<SimpleHollowTrie>/1000000/2,iteration,1,0,1,3195327,220.08233474976586,219.90976041008392,ns,8000000.0,1000000.0,64.000192,8000024.0,,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
483,LookupTime<SimpleHollowTrie>/1000000/3,5,18,LookupTime<SimpleHollowTrie>/1000000/3,iteration,1,0,1,3166269,216.6995745858075,216.55523741077232,ns,8000000.0,1000000.0,64.000192,8000024.0,,SimpleHollowTrie:fb,SimpleHollowTrie,fb,6
490,LookupTime<SimpleHollowTrie>/1000000/4,5,25,LookupTime<SimpleHollowTrie>/1000000/4,iteration,1,0,1,2785295,229.67375840179795,229.51037897238896,ns,8000000.0,1000000.0,64.000192,8000024.0,,SimpleHollowTrie:osm,SimpleHollowTrie,osm,6
121,PresortedBuildTime<SimpleHollowTrie>/10000000/0,12,3,PresortedBuildTime<SimpleHollowTrie>/10000000/0,iteration,1,0,1,1,6396623454.988003,6387766650.004778,ns,80000000.0,10000000.0,64.0000192,80000024.0,1565492.377526427,SimpleHollowTrie:seq,SimpleHollowTrie,seq,6
125,PresortedBuildTime<SimpleHollowTrie>/10000000/2,12,8,PresortedBuildTime<SimpleHollowTrie>/10000000/2,iteration,1,0,1,1,6796481166.034937,6788363432.00237,ns,80000000.0,10000000.0,64.0000192,80000024.0,1473109.1079857359,SimpleHollowTrie:uniform,SimpleHollowTrie,uniform,6
